序號,答案
20240629164006,424.8
20240629165006,424.25
20240706090006,1250.6
20240706091006,178.49
20240706092006,244.6
20240706093006,0
20240706094006,244.88
20240706095006,97.64
20240706100006,202.46
20240706101006,152.52
20240706102006,128.43
20240706103006,145.81
20240706104006,148.41
20240706105006,143.02
20240706110006,153.07
20240706111006,161.31
20240706112006,172.9
20240706113006,186.23
20240706114006,202.61
20240706115006,221.84
20240706120006,243.45
20240706121006,268.21
20240706122006,296.31
20240706123006,327.14
20240706124006,360.2
20240706125006,394.39
20240706130006,427.91
20240706131006,458.85
20240706132006,485.56
20240706133006,506.89
20240706134006,522.47
20240706135006,532.65
20240706140006,538.19
20240706141006,539.97
20240706142006,538.73
20240706143006,534.94
20240706144006,528.84
20240706145006,520.57
20240706150006,510.43
20240706151006,498.92
20240706152006,486.7
20240706153006,474.51
20240706154006,462.98
20240706155006,452.61
20240706160006,443.71
20240706161006,436.45
20240706162006,430.89
20240706163006,427.01
20240706164006,424.8
20240706165006,424.25
20240722090006,1114.55
20240722091006,388.49
20240722092006,346.64
20240722093006,0
20240722094006,379.09
20240722095006,167.91
20240722100006,143.76
20240722101006,140.64
20240722102006,126.96
20240722103006,136.46
20240722104006,141.61
20240722105006,141.77
20240722110006,153.07
20240722111006,161.31
20240722112006,172.9
20240722113006,186.23
20240722114006,202.61
20240722115006,221.84
20240722120006,243.45
20240722121006,268.21
20240722122006,296.31
20240722123006,327.14
20240722124006,360.2
20240722125006,394.39
20240722130006,427.91
20240722131006,458.85
20240722132006,485.56
20240722133006,506.89
20240722134006,522.47
20240722135006,532.65
20240722140006,538.19
20240722141006,539.97
20240722142006,538.73
20240722143006,534.94
20240722144006,528.84
20240722145006,520.57
20240722150006,510.43
20240722151006,498.92
20240722152006,486.7
20240722153006,474.51
20240722154006,462.98
20240722155006,452.61
20240722160006,443.71
20240722161006,436.45
20240722162006,430.89
20240722163006,427.01
20240722164006,424.8
20240722165006,424.25
20240526090007,242.22
20240526091007,0
20240526092007,125.21
20240526093007,174.45
20240526094007,109.36
20240526095007,139.01
20240526100007,98.87
20240526101007,149.29
20240526102007,127.3
20240526103007,143.24
20240526104007,176.93
20240526105007,150.56
20240526110007,153.07
20240526111007,161.31
20240526112007,172.9
20240526113007,186.23
20240526114007,202.61
20240526115007,221.84
20240526120007,243.45
20240526121007,268.21
20240526122007,296.31
20240526123007,327.14
20240526124007,360.2
20240526125007,394.39
20240526130007,427.91
20240526131007,458.85
20240526132007,485.56
20240526133007,506.89
20240526134007,522.47
20240526135007,532.65
20240526140007,538.19
20240526141007,539.97
20240526142007,538.73
20240526143007,534.94
20240526144007,528.84
20240526145007,520.57
20240526150007,510.43
20240526151007,498.92
20240526152007,486.7
20240526153007,474.51
20240526154007,462.98
20240526155007,452.61
20240526160007,443.71
20240526161007,436.45
20240526162007,430.89
20240526163007,427.01
20240526164007,424.8
20240526165007,424.25
20240612090007,1072.1
20240612091007,0
20240612092007,0
20240612093007,179.24
20240612094007,201.83
20240612095007,130.48
20240612100007,94.62
20240612101007,152.57
20240612102007,119.05
20240612103007,129.7
20240612104007,143.69
20240612105007,136.85
20240612110007,153.07
20240612111007,161.31
20240612112007,172.9
20240612113007,186.23
20240612114007,202.61
20240612115007,221.84
20240612120007,243.45
20240612121007,268.21
20240612122007,296.31
20240612123007,327.14
20240612124007,360.2
20240612125007,394.39
20240612130007,427.91
20240612131007,458.85
20240612132007,485.56
20240612133007,506.89
20240612134007,522.47
20240612135007,532.65
20240612140007,538.19
20240612141007,539.97
20240612142007,538.73
20240612143007,534.94
20240612144007,528.84
20240612145007,520.57
20240612150007,510.43
20240612151007,498.92
20240612152007,486.7
20240612153007,474.51
20240612154007,462.98
20240612155007,452.61
20240612160007,443.71
20240612161007,436.45
20240612162007,430.89
20240612163007,427.01
20240612164007,424.8
20240612165007,424.25
20240615090007,1027.54
20240615091007,55.45
20240615092007,241.17
20240615093007,97.17
20240615094007,223.39
20240615095007,155.58
20240615100007,128.2
20240615101007,149.23
20240615102007,125.41
20240615103007,142.18
20240615104007,145.88
20240615105007,136.68
20240615110007,153.07
20240615111007,161.31
20240615112007,172.9
20240615113007,186.23
20240615114007,202.61
20240615115007,221.84
20240615120007,243.45
20240615121007,268.21
20240615122007,296.31
20240615123007,327.14
20240615124007,360.2
20240615125007,394.39
20240615130007,427.91
20240615131007,458.85
20240615132007,485.56
20240615133007,506.89
20240615134007,522.47
20240615135007,532.65
20240615140007,538.19
20240615141007,539.97
20240615142007,538.73
20240615143007,534.94
20240615144007,528.84
20240615145007,520.57
20240615150007,510.43
20240615151007,498.92
20240615152007,486.7
20240615153007,474.51
20240615154007,462.98
20240615155007,452.61
20240615160007,443.71
20240615161007,436.45
20240615162007,430.89
20240615163007,427.01
20240615164007,424.8
20240615165007,424.25
20240717090007,1077.65
20240717091007,6.26
20240717092007,318.7
20240717093007,147.38
20240717094007,271.51
20240717095007,165.41
20240717100007,122.89
20240717101007,151.19
20240717102007,124.0
20240717103007,136.41
20240717104007,140.46
20240717105007,136.76
20240717110007,153.07
20240717111007,161.31
20240717112007,172.9
20240717113007,186.23
20240717114007,202.61
20240717115007,221.84
20240717120007,243.45
20240717121007,268.21
20240717122007,296.31
20240717123007,327.14
20240717124007,360.2
20240717125007,394.39
20240717130007,427.91
20240717131007,458.85
20240717132007,485.56
20240717133007,506.89
20240717134007,522.47
20240717135007,532.65
20240717140007,538.19
20240717141007,539.97
20240717142007,538.73
20240717143007,534.94
20240717144007,528.84
20240717145007,520.57
20240717150007,510.43
20240717151007,498.92
20240717152007,486.7
20240717153007,474.51
20240717154007,462.98
20240717155007,452.61
20240717160007,443.71
20240717161007,436.45
20240717162007,430.89
20240717163007,427.01
20240717164007,424.8
20240717165007,424.25
20240124090008,0
20240124091008,171.26
20240124092008,105.14
20240124093008,129.32
20240124094008,124.85
20240124095008,101.61
20240124100008,137.22
20240124101008,152.22
20240124102008,148.49
20240124103008,186.54
20240124104008,176.23
20240124105008,153.16
20240124110008,153.07
20240124111008,161.31
20240124112008,172.9
20240124113008,186.23
20240124114008,202.61
20240124115008,221.84
20240124120008,243.45
20240124121008,268.21
20240124122008,296.31
20240124123008,327.14
20240124124008,360.2
20240124125008,394.39
20240124130008,427.91
20240124131008,458.85
20240124132008,485.56
20240124133008,506.89
20240124134008,522.47
20240124135008,532.65
20240124140008,538.19
20240124141008,539.97
20240124142008,538.73
20240124143008,534.94
20240124144008,528.84
20240124145008,520.57
20240124150008,510.43
20240124151008,498.92
20240124152008,486.7
20240124153008,474.51
20240124154008,462.98
20240124155008,452.61
20240124160008,443.71
20240124161008,436.45
20240124162008,430.89
20240124163008,427.01
20240124164008,424.8
20240124165008,424.25
20240128090008,0
20240128091008,178.8
20240128092008,90.3
20240128093008,84.8
20240128094008,122.09
20240128095008,90.52
20240128100008,127.04
20240128101008,129.64
20240128102008,138.35
20240128103008,175.21
20240128104008,174.74
20240128105008,153.5
20240128110008,153.07
20240128111008,161.31
20240128112008,172.9
20240128113008,186.23
20240128114008,202.61
20240128115008,221.84
20240128120008,243.45
20240128121008,268.21
20240128122008,296.31
20240128123008,327.14
20240128124008,360.2
20240128125008,394.39
20240128130008,427.91
20240128131008,458.85
20240128132008,485.56
20240128133008,506.89
20240128134008,522.47
20240128135008,532.65
20240128140008,538.19
20240128141008,539.97
20240128142008,538.73
20240128143008,534.94
20240128144008,528.84
20240128145008,520.57
20240128150008,510.43
20240128151008,498.92
20240128152008,486.7
20240128153008,474.51
20240128154008,462.98
20240128155008,452.61
20240128160008,443.71
20240128161008,436.45
20240128162008,430.89
20240128163008,427.01
20240128164008,424.8
20240128165008,424.25
20240204090008,1.68
20240204091008,171.83
20240204092008,0
20240204093008,0
20240204094008,52.16
20240204095008,186.81
20240204100008,0
20240204101008,190.35
20240204102008,129.05
20240204103008,102.36
20240204104008,107.28
20240204105008,147.0
20240204110008,153.07
20240204111008,161.31
20240204112008,172.9
20240204113008,186.23
20240204114008,202.61
20240204115008,221.84
20240204120008,243.45
20240204121008,268.21
20240204122008,296.31
20240204123008,327.14
20240204124008,360.2
20240204125008,394.39
20240204130008,427.91
20240204131008,458.85
20240204132008,485.56
20240204133008,506.89
20240204134008,522.47
20240204135008,532.65
20240204140008,538.19
20240204141008,539.97
20240204142008,538.73
20240204143008,534.94
20240204144008,528.84
20240204145008,520.57
20240204150008,510.43
20240204151008,498.92
20240204152008,486.7
20240204153008,474.51
20240204154008,462.98
20240204155008,452.61
20240204160008,443.71
20240204161008,436.45
20240204162008,430.89
20240204163008,427.01
20240204164008,424.8
20240204165008,424.25
20240218090008,118.29
20240218091008,0
20240218092008,0
20240218093008,132.88
20240218094008,0
20240218095008,141.27
20240218100008,102.73
20240218101008,124.84
20240218102008,119.34
20240218103008,148.18
20240218104008,155.71
20240218105008,149.68
20240218110008,153.07
20240218111008,161.31
20240218112008,172.9
20240218113008,186.23
20240218114008,202.61
20240218115008,221.84
20240218120008,243.45
20240218121008,268.21
20240218122008,296.31
20240218123008,327.14
20240218124008,360.2
20240218125008,394.39
20240218130008,427.91
20240218131008,458.85
20240218132008,485.56
20240218133008,506.89
20240218134008,522.47
20240218135008,532.65
20240218140008,538.19
20240218141008,539.97
20240218142008,538.73
20240218143008,534.94
20240218144008,528.84
20240218145008,520.57
20240218150008,510.43
20240218151008,498.92
20240218152008,486.7
20240218153008,474.51
20240218154008,462.98
20240218155008,452.61
20240218160008,443.71
20240218161008,436.45
20240218162008,430.89
20240218163008,427.01
20240218164008,424.8
20240218165008,424.25
20240305090008,0
20240305091008,275.82
20240305092008,32.44
20240305093008,0
20240305094008,5.78
20240305095008,206.2
20240305100008,105.79
20240305101008,194.6
20240305102008,183.54
20240305103008,109.52
20240305104008,100.71
20240305105008,142.12
20240305110008,153.07
20240305111008,161.31
20240305112008,172.9
20240305113008,186.23
20240305114008,202.61
20240305115008,221.84
20240305120008,243.45
20240305121008,268.21
20240305122008,296.31
20240305123008,327.14
20240305124008,360.2
20240305125008,394.39
20240305130008,427.91
20240305131008,458.85
20240305132008,485.56
20240305133008,506.89
20240305134008,522.47
20240305135008,532.65
20240305140008,538.19
20240305141008,539.97
20240305142008,538.73
20240305143008,534.94
20240305144008,528.84
20240305145008,520.57
20240305150008,510.43
20240305151008,498.92
20240305152008,486.7
20240305153008,474.51
20240305154008,462.98
20240305155008,452.61
20240305160008,443.71
20240305161008,436.45
20240305162008,430.89
20240305163008,427.01
20240305164008,424.8
20240305165008,424.25
20240325090008,8.38
20240325091008,295.05
20240325092008,167.97
20240325093008,51.87
20240325094008,137.45
20240325095008,123.61
20240325100008,128.55
20240325101008,155.76
20240325102008,112.48
20240325103008,151.25
20240325104008,163.17
20240325105008,146.65
20240325110008,153.07
20240325111008,161.31
20240325112008,172.9
20240325113008,186.23
20240325114008,202.61
20240325115008,221.84
20240325120008,243.45
20240325121008,268.21
20240325122008,296.31
20240325123008,327.14
20240325124008,360.2
20240325125008,394.39
20240325130008,427.91
20240325131008,458.85
20240325132008,485.56
20240325133008,506.89
20240325134008,522.47
20240325135008,532.65
20240325140008,538.19
20240325141008,539.97
20240325142008,538.73
20240325143008,534.94
20240325144008,528.84
20240325145008,520.57
20240325150008,510.43
20240325151008,498.92
20240325152008,486.7
20240325153008,474.51
20240325154008,462.98
20240325155008,452.61
20240325160008,443.71
20240325161008,436.45
20240325162008,430.89
20240325163008,427.01
20240325164008,424.8
20240325165008,424.25
20240518090008,5.97
20240518091008,138.99
20240518092008,102.45
20240518093008,91.58
20240518094008,105.11
20240518095008,90.49
20240518100008,131.39
20240518101008,148.02
20240518102008,153.71
20240518103008,163.75
20240518104008,163.76
20240518105008,154.56
20240518110008,153.07
20240518111008,161.31
20240518112008,172.9
20240518113008,186.23
20240518114008,202.61
20240518115008,221.84
20240518120008,243.45
20240518121008,268.21
20240518122008,296.31
20240518123008,327.14
20240518124008,360.2
20240518125008,394.39
20240518130008,427.91
20240518131008,458.85
20240518132008,485.56
20240518133008,506.89
20240518134008,522.47
20240518135008,532.65
20240518140008,538.19
20240518141008,539.97
20240518142008,538.73
20240518143008,534.94
20240518144008,528.84
20240518145008,520.57
20240518150008,510.43
20240518151008,498.92
20240518152008,486.7
20240518153008,474.51
20240518154008,462.98
20240518155008,452.61
20240518160008,443.71
20240518161008,436.45
20240518162008,430.89
20240518163008,427.01
20240518164008,424.8
20240518165008,424.25
20240526090008,13.9
20240526091008,162.99
20240526092008,108.99
20240526093008,78.93
20240526094008,110.1
20240526095008,92.45
20240526100008,133.27
20240526101008,153.14
20240526102008,151.76
20240526103008,160.56
20240526104008,162.04
20240526105008,154.21
20240526110008,153.07
20240526111008,161.31
20240526112008,172.9
20240526113008,186.23
20240526114008,202.61
20240526115008,221.84
20240526120008,243.45
20240526121008,268.21
20240526122008,296.31
20240526123008,327.14
20240526124008,360.2
20240526125008,394.39
20240526130008,427.91
20240526131008,458.85
20240526132008,485.56
20240526133008,506.89
20240526134008,522.47
20240526135008,532.65
20240526140008,538.19
20240526141008,539.97
20240526142008,538.73
20240526143008,534.94
20240526144008,528.84
20240526145008,520.57
20240526150008,510.43
20240526151008,498.92
20240526152008,486.7
20240526153008,474.51
20240526154008,462.98
20240526155008,452.61
20240526160008,443.71
20240526161008,436.45
20240526162008,430.89
20240526163008,427.01
20240526164008,424.8
20240526165008,424.25
20240529090008,38.16
20240529091008,94.47
20240529092008,107.15
20240529093008,112.56
20240529094008,101.54
20240529095008,114.73
20240529100008,133.58
20240529101008,196.39
20240529102008,127.42
20240529103008,154.48
20240529104008,170.9
20240529105008,147.28
20240529110008,153.07
20240529111008,161.31
20240529112008,172.9
20240529113008,186.23
20240529114008,202.61
20240529115008,221.84
20240529120008,243.45
20240529121008,268.21
20240529122008,296.31
20240529123008,327.14
20240529124008,360.2
20240529125008,394.39
20240529130008,427.91
20240529131008,458.85
20240529132008,485.56
20240529133008,506.89
20240529134008,522.47
20240529135008,532.65
20240529140008,538.19
20240529141008,539.97
20240529142008,538.73
20240529143008,534.94
20240529144008,528.84
20240529145008,520.57
20240529150008,510.43
20240529151008,498.92
20240529152008,486.7
20240529153008,474.51
20240529154008,462.98
20240529155008,452.61
20240529160008,443.71
20240529161008,436.45
20240529162008,430.89
20240529163008,427.01
20240529164008,424.8
20240529165008,424.25
20240607090008,14.27
20240607091008,152.57
20240607092008,105.15
20240607093008,77.66
20240607094008,106.04
20240607095008,96.67
20240607100008,132.47
20240607101008,157.53
20240607102008,151.9
20240607103008,159.41
20240607104008,162.19
20240607105008,153.95
20240607110008,153.07
20240607111008,161.31
20240607112008,172.9
20240607113008,186.23
20240607114008,202.61
20240607115008,221.84
20240607120008,243.45
20240607121008,268.21
20240607122008,296.31
20240607123008,327.14
20240607124008,360.2
20240607125008,394.39
20240607130008,427.91
20240607131008,458.85
20240607132008,485.56
20240607133008,506.89
20240607134008,522.47
20240607135008,532.65
20240607140008,538.19
20240607141008,539.97
20240607142008,538.73
20240607143008,534.94
20240607144008,528.84
20240607145008,520.57
20240607150008,510.43
20240607151008,498.92
20240607152008,486.7
20240607153008,474.51
20240607154008,462.98
20240607155008,452.61
20240607160008,443.71
20240607161008,436.45
20240607162008,430.89
20240607163008,427.01
20240607164008,424.8
20240607165008,424.25
20240613090008,5.1
20240613091008,149.09
20240613092008,108.99
20240613093008,78.66
20240613094008,97.08
20240613095008,96.54
20240613100008,134.46
20240613101008,161.01
20240613102008,150.05
20240613103008,157.41
20240613104008,163.95
20240613105008,153.47
20240613110008,153.07
20240613111008,161.31
20240613112008,172.9
20240613113008,186.23
20240613114008,202.61
20240613115008,221.84
20240613120008,243.45
20240613121008,268.21
20240613122008,296.31
20240613123008,327.14
20240613124008,360.2
20240613125008,394.39
20240613130008,427.91
20240613131008,458.85
20240613132008,485.56
20240613133008,506.89
20240613134008,522.47
20240613135008,532.65
20240613140008,538.19
20240613141008,539.97
20240613142008,538.73
20240613143008,534.94
20240613144008,528.84
20240613145008,520.57
20240613150008,510.43
20240613151008,498.92
20240613152008,486.7
20240613153008,474.51
20240613154008,462.98
20240613155008,452.61
20240613160008,443.71
20240613161008,436.45
20240613162008,430.89
20240613163008,427.01
20240613164008,424.8
20240613165008,424.25
20240628090008,30.95
20240628091008,169.38
20240628092008,151.61
20240628093008,82.89
20240628094008,108.24
20240628095008,109.75
20240628100008,130.32
20240628101008,175.1
20240628102008,122.53
20240628103008,143.84
20240628104008,163.31
20240628105008,149.26
20240628110008,153.07
20240628111008,161.31
20240628112008,172.9
20240628113008,186.23
20240628114008,202.61
20240628115008,221.84
20240628120008,243.45
20240628121008,268.21
20240628122008,296.31
20240628123008,327.14
20240628124008,360.2
20240628125008,394.39
20240628130008,427.91
20240628131008,458.85
20240628132008,485.56
20240628133008,506.89
20240628134008,522.47
20240628135008,532.65
20240628140008,538.19
20240628141008,539.97
20240628142008,538.73
20240628143008,534.94
20240628144008,528.84
20240628145008,520.57
20240628150008,510.43
20240628151008,498.92
20240628152008,486.7
20240628153008,474.51
20240628154008,462.98
20240628155008,452.61
20240628160008,443.71
20240628161008,436.45
20240628162008,430.89
20240628163008,427.01
20240628164008,424.8
20240628165008,424.25
20240705090008,13.66
20240705091008,158.7
20240705092008,155.76
20240705093008,77.73
20240705094008,98.24
20240705095008,108.23
20240705100008,128.57
20240705101008,174.94
20240705102008,114.17
20240705103008,139.11
20240705104008,164.45
20240705105008,147.88
20240705110008,153.07
20240705111008,161.31
20240705112008,172.9
20240705113008,186.23
20240705114008,202.61
20240705115008,221.84
20240705120008,243.45
20240705121008,268.21
20240705122008,296.31
20240705123008,327.14
20240705124008,360.2
20240705125008,394.39
20240705130008,427.91
20240705131008,458.85
20240705132008,485.56
20240705133008,506.89
20240705134008,522.47
20240705135008,532.65
20240705140008,538.19
20240705141008,539.97
20240705142008,538.73
20240705143008,534.94
20240705144008,528.84
20240705145008,520.57
20240705150008,510.43
20240705151008,498.92
20240705152008,486.7
20240705153008,474.51
20240705154008,462.98
20240705155008,452.61
20240705160008,443.71
20240705161008,436.45
20240705162008,430.89
20240705163008,427.01
20240705164008,424.8
20240705165008,424.25
20240709090008,5.85
20240709091008,100.89
20240709092008,140.06
20240709093008,103.71
20240709094008,99.02
20240709095008,118.74
20240709100008,134.83
20240709101008,192.59
20240709102008,101.29
20240709103008,140.86
20240709104008,170.76
20240709105008,144.66
20240709110008,153.07
20240709111008,161.31
20240709112008,172.9
20240709113008,186.23
20240709114008,202.61
20240709115008,221.84
20240709120008,243.45
20240709121008,268.21
20240709122008,296.31
20240709123008,327.14
20240709124008,360.2
20240709125008,394.39
20240709130008,427.91
20240709131008,458.85
20240709132008,485.56
20240709133008,506.89
20240709134008,522.47
20240709135008,532.65
20240709140008,538.19
20240709141008,539.97
20240709142008,538.73
20240709143008,534.94
20240709144008,528.84
20240709145008,520.57
20240709150008,510.43
20240709151008,498.92
20240709152008,486.7
20240709153008,474.51
20240709154008,462.98
20240709155008,452.61
20240709160008,443.71
20240709161008,436.45
20240709162008,430.89
20240709163008,427.01
20240709164008,424.8
20240709165008,424.25
20240715090008,47.01
20240715091008,138.58
20240715092008,156.32
20240715093008,94.9
20240715094008,103.57
20240715095008,110.05
20240715100008,129.88
20240715101008,175.73
20240715102008,114.67
20240715103008,140.86
20240715104008,165.52
20240715105008,148.35
20240715110008,153.07
20240715111008,161.31
20240715112008,172.9
20240715113008,186.23
20240715114008,202.61
20240715115008,221.84
20240715120008,243.45
20240715121008,268.21
20240715122008,296.31
20240715123008,327.14
20240715124008,360.2
20240715125008,394.39
20240715130008,427.91
20240715131008,458.85
20240715132008,485.56
20240715133008,506.89
20240715134008,522.47
20240715135008,532.65
20240715140008,538.19
20240715141008,539.97
20240715142008,538.73
20240715143008,534.94
20240715144008,528.84
20240715145008,520.57
20240715150008,510.43
20240715151008,498.92
20240715152008,486.7
20240715153008,474.51
20240715154008,462.98
20240715155008,452.61
20240715160008,443.71
20240715161008,436.45
20240715162008,430.89
20240715163008,427.01
20240715164008,424.8
20240715165008,424.25
20240719090008,16.73
20240719091008,123.4
20240719092008,166.11
20240719093008,99.74
20240719094008,94.34
20240719095008,115.19
20240719100008,131.99
20240719101008,186.43
20240719102008,88.31
20240719103008,130.72
20240719104008,169.62
20240719105008,144.76
20240719110008,153.07
20240719111008,161.31
20240719112008,172.9
20240719113008,186.23
20240719114008,202.61
20240719115008,221.84
20240719120008,243.45
20240719121008,268.21
20240719122008,296.31
20240719123008,327.14
20240719124008,360.2
20240719125008,394.39
20240719130008,427.91
20240719131008,458.85
20240719132008,485.56
20240719133008,506.89
20240719134008,522.47
20240719135008,532.65
20240719140008,538.19
20240719141008,539.97
20240719142008,538.73
20240719143008,534.94
20240719144008,528.84
20240719145008,520.57
20240719150008,510.43
20240719151008,498.92
20240719152008,486.7
20240719153008,474.51
20240719154008,462.98
20240719155008,452.61
20240719160008,443.71
20240719161008,436.45
20240719162008,430.89
20240719163008,427.01
20240719164008,424.8
20240719165008,424.25
20240309090009,0
20240309091009,119.86
20240309092009,83.65
20240309093009,171.7
20240309094009,132.65
20240309095009,113.97
20240309100009,119.37
20240309101009,189.29
20240309102009,150.64
20240309103009,173.88
20240309104009,171.77
20240309105009,146.88
20240309110009,153.07
20240309111009,161.31
20240309112009,172.9
20240309113009,186.23
20240309114009,202.61
20240309115009,221.84
20240309120009,243.45
20240309121009,268.21
20240309122009,296.31
20240309123009,327.14
20240309124009,360.2
20240309125009,394.39
20240309130009,427.91
20240309131009,458.85
20240309132009,485.56
20240309133009,506.89
20240309134009,522.47
20240309135009,532.65
20240309140009,538.19
20240309141009,539.97
20240309142009,538.73
20240309143009,534.94
20240309144009,528.84
20240309145009,520.57
20240309150009,510.43
20240309151009,498.92
20240309152009,486.7
20240309153009,474.51
20240309154009,462.98
20240309155009,452.61
20240309160009,443.71
20240309161009,436.45
20240309162009,430.89
20240309163009,427.01
20240309164009,424.8
20240309165009,424.25
20240314090009,0
20240314091009,139.88
20240314092009,94.43
20240314093009,105.72
20240314094009,119.44
20240314095009,105.54
20240314100009,142.4
20240314101009,173.79
20240314102009,155.17
20240314103009,176.99
20240314104009,168.71
20240314105009,152.41
20240314110009,153.07
20240314111009,161.31
20240314112009,172.9
20240314113009,186.23
20240314114009,202.61
20240314115009,221.84
20240314120009,243.45
20240314121009,268.21
20240314122009,296.31
20240314123009,327.14
20240314124009,360.2
20240314125009,394.39
20240314130009,427.91
20240314131009,458.85
20240314132009,485.56
20240314133009,506.89
20240314134009,522.47
20240314135009,532.65
20240314140009,538.19
20240314141009,539.97
20240314142009,538.73
20240314143009,534.94
20240314144009,528.84
20240314145009,520.57
20240314150009,510.43
20240314151009,498.92
20240314152009,486.7
20240314153009,474.51
20240314154009,462.98
20240314155009,452.61
20240314160009,443.71
20240314161009,436.45
20240314162009,430.89
20240314163009,427.01
20240314164009,424.8
20240314165009,424.25
20240414090009,261.97
20240414091009,0
20240414092009,126.45
20240414093009,163.91
20240414094009,112.71
20240414095009,144.1
20240414100009,108.76
20240414101009,158.59
20240414102009,131.8
20240414103009,152.43
20240414104009,174.38
20240414105009,149.39
20240414110009,153.07
20240414111009,161.31
20240414112009,172.9
20240414113009,186.23
20240414114009,202.61
20240414115009,221.84
20240414120009,243.45
20240414121009,268.21
20240414122009,296.31
20240414123009,327.14
20240414124009,360.2
20240414125009,394.39
20240414130009,427.91
20240414131009,458.85
20240414132009,485.56
20240414133009,506.89
20240414134009,522.47
20240414135009,532.65
20240414140009,538.19
20240414141009,539.97
20240414142009,538.73
20240414143009,534.94
20240414144009,528.84
20240414145009,520.57
20240414150009,510.43
20240414151009,498.92
20240414152009,486.7
20240414153009,474.51
20240414154009,462.98
20240414155009,452.61
20240414160009,443.71
20240414161009,436.45
20240414162009,430.89
20240414163009,427.01
20240414164009,424.8
20240414165009,424.25
20240506090009,107.88
20240506091009,64.24
20240506092009,133.33
20240506093009,146.06
20240506094009,112.06
20240506095009,119.05
20240506100009,130.84
20240506101009,185.59
20240506102009,120.42
20240506103009,153.64
20240506104009,172.93
20240506105009,147.44
20240506110009,153.07
20240506111009,161.31
20240506112009,172.9
20240506113009,186.23
20240506114009,202.61
20240506115009,221.84
20240506120009,243.45
20240506121009,268.21
20240506122009,296.31
20240506123009,327.14
20240506124009,360.2
20240506125009,394.39
20240506130009,427.91
20240506131009,458.85
20240506132009,485.56
20240506133009,506.89
20240506134009,522.47
20240506135009,532.65
20240506140009,538.19
20240506141009,539.97
20240506142009,538.73
20240506143009,534.94
20240506144009,528.84
20240506145009,520.57
20240506150009,510.43
20240506151009,498.92
20240506152009,486.7
20240506153009,474.51
20240506154009,462.98
20240506155009,452.61
20240506160009,443.71
20240506161009,436.45
20240506162009,430.89
20240506163009,427.01
20240506164009,424.8
20240506165009,424.25
20240526090009,2.29
20240526091009,154.17
20240526092009,124.43
20240526093009,89.64
20240526094009,112.15
20240526095009,92.08
20240526100009,127.28
20240526101009,158.9
20240526102009,147.51
20240526103009,158.42
20240526104009,163.5
20240526105009,152.18
20240526110009,153.07
20240526111009,161.31
20240526112009,172.9
20240526113009,186.23
20240526114009,202.61
20240526115009,221.84
20240526120009,243.45
20240526121009,268.21
20240526122009,296.31
20240526123009,327.14
20240526124009,360.2
20240526125009,394.39
20240526130009,427.91
20240526131009,458.85
20240526132009,485.56
20240526133009,506.89
20240526134009,522.47
20240526135009,532.65
20240526140009,538.19
20240526141009,539.97
20240526142009,538.73
20240526143009,534.94
20240526144009,528.84
20240526145009,520.57
20240526150009,510.43
20240526151009,498.92
20240526152009,486.7
20240526153009,474.51
20240526154009,462.98
20240526155009,452.61
20240526160009,443.71
20240526161009,436.45
20240526162009,430.89
20240526163009,427.01
20240526164009,424.8
20240526165009,424.25
20240614090009,103.2
20240614091009,91.53
20240614092009,115.28
20240614093009,95.98
20240614094009,98.61
20240614095009,119.39
20240614100009,168.87
20240614101009,232.3
20240614102009,79.26
20240614103009,143.83
20240614104009,175.11
20240614105009,145.58
20240614110009,153.07
20240614111009,161.31
20240614112009,172.9
20240614113009,186.23
20240614114009,202.61
20240614115009,221.84
20240614120009,243.45
20240614121009,268.21
20240614122009,296.31
20240614123009,327.14
20240614124009,360.2
20240614125009,394.39
20240614130009,427.91
20240614131009,458.85
20240614132009,485.56
20240614133009,506.89
20240614134009,522.47
20240614135009,532.65
20240614140009,538.19
20240614141009,539.97
20240614142009,538.73
20240614143009,534.94
20240614144009,528.84
20240614145009,520.57
20240614150009,510.43
20240614151009,498.92
20240614152009,486.7
20240614153009,474.51
20240614154009,462.98
20240614155009,452.61
20240614160009,443.71
20240614161009,436.45
20240614162009,430.89
20240614163009,427.01
20240614164009,424.8
20240614165009,424.25
20240621090009,47.37
20240621091009,70.18
20240621092009,153.85
20240621093009,137.19
20240621094009,112.35
20240621095009,125.97
20240621100009,152.19
20240621101009,218.16
20240621102009,77.43
20240621103009,144.47
20240621104009,176.21
20240621105009,145.01
20240621110009,153.07
20240621111009,161.31
20240621112009,172.9
20240621113009,186.23
20240621114009,202.61
20240621115009,221.84
20240621120009,243.45
20240621121009,268.21
20240621122009,296.31
20240621123009,327.14
20240621124009,360.2
20240621125009,394.39
20240621130009,427.91
20240621131009,458.85
20240621132009,485.56
20240621133009,506.89
20240621134009,522.47
20240621135009,532.65
20240621140009,538.19
20240621141009,539.97
20240621142009,538.73
20240621143009,534.94
20240621144009,528.84
20240621145009,520.57
20240621150009,510.43
20240621151009,498.92
20240621152009,486.7
20240621153009,474.51
20240621154009,462.98
20240621155009,452.61
20240621160009,443.71
20240621161009,436.45
20240621162009,430.89
20240621163009,427.01
20240621164009,424.8
20240621165009,424.25
20240628090009,67.14
20240628091009,8.58
20240628092009,124.98
20240628093009,165.82
20240628094009,125.87
20240628095009,120.9
20240628100009,134.63
20240628101009,188.6
